nickname,userId,privateAccount,signature,uniqueId,verified,videoId,createTime,likesCount,shareCount,commentCount,playCount,collectCount,description,url,timestamp,duration
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7160803631518928133,1667254524,41000,440,380,1300000,4304,Versão Dourada 🤑 Aqui na gringa chamam de V. GOLD!,https://www.tiktok.com/@luccasneto/video/7160803631518928133,2022-10-31 22:15:24,43
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7159288644258336006,1666901787,14300,154,217,409900,1299,"Recebi uma surpresa enviada pelo BK! Mas é segredo ainda, viu? #publi @burgerkingbr #KingJr #BobEsponja",https://www.tiktok.com/@luccasneto/video/7159288644258336006,2022-10-27 20:16:27,80
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7158842776556162310,1666797976,66900,609,551,2600000,4398,Resultado: NINGUÉM VENCEU 🥇 ,https://www.tiktok.com/@luccasneto/video/7158842776556162310,2022-10-26 15:26:16,33
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7156346727195364613,1666216823,38900,476,334,1400000,3028,Quando você come paçoca e faz um pouquinho de bagunça… 😂,https://www.tiktok.com/@luccasneto/video/7156346727195364613,2022-10-19 22:00:23,52
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7155109104925576453,1665928663,42600,160,240,714900,2182,Até que fui bem kk,https://www.tiktok.com/@luccasneto/video/7155109104925576453,2022-10-16 13:57:43,44
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7154847671239445765,1665867794,46400,437,333,1200000,4371,,https://www.tiktok.com/@luccasneto/video/7154847671239445765,2022-10-15 21:03:14,171
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7154498376439172358,1665786468,40500,141,1209,611400,2023,Finalmente esse encontro vai acontecer!!! Peçam pro Bryan aceitar o convite!!! ,https://www.tiktok.com/@luccasneto/video/7154498376439172358,2022-10-14 22:27:48,109
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7153374866043849990,1665524879,66600,282,903,736700,4332,Orgulho que fala né !!!!,https://www.tiktok.com/@luccasneto/video/7153374866043849990,2022-10-11 21:47:59,134
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7151907184375352582,1665183161,107900,2665,5311,1200000,8079,Perdi tudo com isso KKKKKKK #luccasneto ,https://www.tiktok.com/@luccasneto/video/7151907184375352582,2022-10-07 22:52:41,15
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7150393415136464134,1664830707,104600,895,1071,2100000,7365,O MÁGICO E SEU AJUDANTE ,https://www.tiktok.com/@luccasneto/video/7150393415136464134,2022-10-03 20:58:27,28
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7149308358225317126,1664578074,58700,733,429,1100000,4044,Gente se tiver muito like eu vou cobrir UM CARRO COM A SLIME DOS AVENTUREIROS #luccasneto #slime ,https://www.tiktok.com/@luccasneto/video/7149308358225317126,2022-09-30 22:47:54,89
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7148182822895815942,1664316013,2000000,34600,30700,28000000,125300,Quem quer morar cmg e com a jessi? ,https://www.tiktok.com/@luccasneto/video/7148182822895815942,2022-09-27 22:00:13,99
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7147703311993556251,1664204370,160800,1060,1000,3600000,9276,Vídeo fofo pra vocês pq vcs merecem ,https://www.tiktok.com/@luccasneto/video/7147703311993556251,2022-09-26 14:59:30,9
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7147380216912956678,1664129141,44800,151,238,951200,2073,STRIKE DE PIJAMA,https://www.tiktok.com/@luccasneto/video/7147380216912956678,2022-09-25 18:05:41,15
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7146957120783568134,1664030632,22600,293,630,638600,1540,#borabill #jiujitsu #luccasneto ,https://www.tiktok.com/@luccasneto/video/7146957120783568134,2022-09-24 14:43:52,31
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7146680616849870086,1663966252,304200,1514,2495,7800000,19600,O rei do bafo sou eu,https://www.tiktok.com/@luccasneto/video/7146680616849870086,2022-09-23 20:50:52,103
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7146300007057083654,1663877636,19500,79,101,575900,1239,"Mamães e papais, olha que brincadeira divertida! O BK me chamou pra participar e eu adorei! Eu dei sorte e escolhi os brinquedos do King Jr! #Publicidade #Publi @burgerkingbr ",https://www.tiktok.com/@luccasneto/video/7146300007057083654,2022-09-22 20:13:56,104
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7145064662705442054,1663590012,462300,3305,3028,2900000,31200,COME LOGO ESSE TROÇO KKKKKK,https://www.tiktok.com/@luccasneto/video/7145064662705442054,2022-09-19 12:20:12,59
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7144319083738139909,1663416416,24900,202,283,611200,1656,Vídeo pro seu irmão mais novo KKKKKKKK,https://www.tiktok.com/@luccasneto/video/7144319083738139909,2022-09-17 12:06:56,119
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7144091290035080454,1663363377,32400,417,455,953000,2641,"Eu tô contando os dias pra esse momento! E vocês, papais e mamães, já estão por dentro da promoção King Jr premiado do BK? Não perde, hein! #publi @burgerkingbr #KingJrPremiadoBK",https://www.tiktok.com/@luccasneto/video/7144091290035080454,2022-09-16 21:22:57,53
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7142999646841900293,1663109211,33400,561,468,1000000,3021,Show Os Aventureiros do Luccas Neto em Portugal 😘 #luccasneto #osaventureiros #luccastoon #portugal #show ,https://www.tiktok.com/@luccasneto/video/7142999646841900293,2022-09-13 22:46:51,56
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7140400394185788677,1662504025,54200,183,596,934500,2496,Luccas Neto jogaria no seu time??? Kkkk,https://www.tiktok.com/@luccasneto/video/7140400394185788677,2022-09-06 22:40:25,22
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7140006278327323910,1662412265,45700,240,568,1000000,3051,Gol de pênalti = Abre figurinha ,https://www.tiktok.com/@luccasneto/video/7140006278327323910,2022-09-05 21:11:05,92
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7139620066898758918,1662322339,20400,141,590,530500,1437,Tamo ficando velhooooo #luccasneto #gincana #netflix ,https://www.tiktok.com/@luccasneto/video/7139620066898758918,2022-09-04 20:12:19,45
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7137799225194171654,1661898394,115800,368,1539,2200000,5805,Por essa vcs NÃO esperavam…,https://www.tiktok.com/@luccasneto/video/7137799225194171654,2022-08-30 22:26:34,24
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7136313074478353670,1661552375,128600,369,580,2300000,6522,Vamos atrás do Neymar Legend !!!,https://www.tiktok.com/@luccasneto/video/7136313074478353670,2022-08-26 22:19:35,60
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7135911279914405126,1661458820,18400,140,241,518600,1208,"Mamães e papais, agora todos podem ser reis e rainhas da aventura do King Jr! É hora da diversão! #Publicidade #Publi @Burger King Brasil",https://www.tiktok.com/@luccasneto/video/7135911279914405126,2022-08-25 20:20:20,98
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7134077748003360005,1661031920,763500,7067,16700,9600000,45600,Luccas Neto levantando a bola gostosa  ⚽️ ,https://www.tiktok.com/@luccasneto/video/7134077748003360005,2022-08-20 21:45:20,43
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7131862542774816005,1660516150,478500,4073,5297,5700000,30300,Já me deu feliz dia dos pais hoje??? #luccasneto #diadospais,https://www.tiktok.com/@luccasneto/video/7131862542774816005,2022-08-14 22:29:10,34
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7130749908608371973,1660257093,73200,950,446,3400000,5550,O final 💦,https://www.tiktok.com/@luccasneto/video/7130749908608371973,2022-08-11 22:31:33,39
